start_time,end_time,start_time_iso,end_time_iso,num_model_requests,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1778089740,1778089800,2026-05-06T17:49:00+00:00,2026-05-06T17:50:00+00:00,129.0,gpt-5.4-2026-03-05,False,default,101754.0,18888.0,0.0,101754.0,101754.0,18888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089740,1778089800,2026-05-06T17:49:00+00:00,2026-05-06T17:50:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12471.0,2676.0,0.0,12471.0,12471.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089800,1778089860,2026-05-06T17:50:00+00:00,2026-05-06T17:51:00+00:00,128.0,gpt-5.4-2026-03-05,False,default,102460.0,19203.0,0.0,102460.0,102460.0,19203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089800,1778089860,2026-05-06T17:50:00+00:00,2026-05-06T17:51:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,10501.0,2291.0,0.0,10501.0,10501.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089860,1778089920,2026-05-06T17:51:00+00:00,2026-05-06T17:52:00+00:00,125.0,gpt-5.4-2026-03-05,False,default,99633.0,18655.0,0.0,99633.0,99633.0,18655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089860,1778089920,2026-05-06T17:51:00+00:00,2026-05-06T17:52:00+00:00,14.0,gpt-5.4-2026-03-05,False,default,9013.0,1890.0,0.0,9013.0,9013.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089920,1778089980,2026-05-06T17:52:00+00:00,2026-05-06T17:53:00+00:00,119.0,gpt-5.4-2026-03-05,False,default,92878.0,17638.0,0.0,92878.0,92878.0,17638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089920,1778089980,2026-05-06T17:52:00+00:00,2026-05-06T17:53:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12219.0,2386.0,0.0,12219.0,12219.0,2386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089980,1778090040,2026-05-06T17:53:00+00:00,2026-05-06T17:54:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,93084.0,17631.0,0.0,93084.0,93084.0,17631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778089980,1778090040,2026-05-06T17:53:00+00:00,2026-05-06T17:54:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,8578.0,1795.0,0.0,8578.0,8578.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090040,1778090100,2026-05-06T17:54:00+00:00,2026-05-06T17:55:00+00:00,127.0,gpt-5.4-2026-03-05,False,default,99928.0,18839.0,0.0,99928.0,99928.0,18839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090040,1778090100,2026-05-06T17:54:00+00:00,2026-05-06T17:55:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12798.0,2711.0,0.0,12798.0,12798.0,2711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090100,1778090160,2026-05-06T17:55:00+00:00,2026-05-06T17:56:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11497.0,2356.0,0.0,11497.0,11497.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090100,1778090160,2026-05-06T17:55:00+00:00,2026-05-06T17:56:00+00:00,131.0,gpt-5.4-2026-03-05,False,default,104106.0,19479.0,0.0,104106.0,104106.0,19479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090160,1778090220,2026-05-06T17:56:00+00:00,2026-05-06T17:57:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,10289.0,2314.0,0.0,10289.0,10289.0,2314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090160,1778090220,2026-05-06T17:56:00+00:00,2026-05-06T17:57:00+00:00,123.0,gpt-5.4-2026-03-05,False,default,95706.0,18405.0,0.0,95706.0,95706.0,18405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090220,1778090280,2026-05-06T17:57:00+00:00,2026-05-06T17:58:00+00:00,127.0,gpt-5.4-2026-03-05,False,default,101483.0,19004.0,0.0,101483.0,101483.0,19004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090220,1778090280,2026-05-06T17:57:00+00:00,2026-05-06T17:58:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11887.0,2562.0,0.0,11887.0,11887.0,2562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090280,1778090340,2026-05-06T17:58:00+00:00,2026-05-06T17:59:00+00:00,118.0,gpt-5.4-2026-03-05,False,default,91145.0,17403.0,0.0,91145.0,91145.0,17403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090280,1778090340,2026-05-06T17:58:00+00:00,2026-05-06T17:59:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11107.0,2488.0,0.0,11107.0,11107.0,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090340,1778090400,2026-05-06T17:59:00+00:00,2026-05-06T18:00:00+00:00,101.0,gpt-5.4-2026-03-05,False,default,77639.0,14748.0,0.0,77639.0,77639.0,14748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090340,1778090400,2026-05-06T17:59:00+00:00,2026-05-06T18:00:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,10088.0,2248.0,0.0,10088.0,10088.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090400,1778090460,2026-05-06T18:00:00+00:00,2026-05-06T18:01:00+00:00,122.0,gpt-5.4-2026-03-05,False,default,98511.0,18165.0,0.0,98511.0,98511.0,18165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090400,1778090460,2026-05-06T18:00:00+00:00,2026-05-06T18:01:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11126.0,2483.0,0.0,11126.0,11126.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090460,1778090520,2026-05-06T18:01:00+00:00,2026-05-06T18:02:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,90315.0,17256.0,0.0,90315.0,90315.0,17256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090460,1778090520,2026-05-06T18:01:00+00:00,2026-05-06T18:02:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11646.0,2512.0,0.0,11646.0,11646.0,2512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090520,1778090580,2026-05-06T18:02:00+00:00,2026-05-06T18:03:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,10832.0,2372.0,0.0,10832.0,10832.0,2372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090520,1778090580,2026-05-06T18:02:00+00:00,2026-05-06T18:03:00+00:00,129.0,gpt-5.4-2026-03-05,False,default,97180.0,18772.0,0.0,97180.0,97180.0,18772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090580,1778090640,2026-05-06T18:03:00+00:00,2026-05-06T18:04:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11981.0,2523.0,0.0,11981.0,11981.0,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090580,1778090640,2026-05-06T18:03:00+00:00,2026-05-06T18:04:00+00:00,121.0,gpt-5.4-2026-03-05,False,default,93160.0,17661.0,0.0,93160.0,93160.0,17661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090640,1778090700,2026-05-06T18:04:00+00:00,2026-05-06T18:05:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11035.0,2573.0,0.0,11035.0,11035.0,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090640,1778090700,2026-05-06T18:04:00+00:00,2026-05-06T18:05:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,92124.0,17727.0,0.0,92124.0,92124.0,17727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090700,1778090760,2026-05-06T18:05:00+00:00,2026-05-06T18:06:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12197.0,2572.0,0.0,12197.0,12197.0,2572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090700,1778090760,2026-05-06T18:05:00+00:00,2026-05-06T18:06:00+00:00,128.0,gpt-5.4-2026-03-05,False,default,97281.0,18694.0,0.0,97281.0,97281.0,18694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090760,1778090820,2026-05-06T18:06:00+00:00,2026-05-06T18:07:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12551.0,2629.0,0.0,12551.0,12551.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090760,1778090820,2026-05-06T18:06:00+00:00,2026-05-06T18:07:00+00:00,122.0,gpt-5.4-2026-03-05,False,default,96450.0,18124.0,0.0,96450.0,96450.0,18124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090820,1778090880,2026-05-06T18:07:00+00:00,2026-05-06T18:08:00+00:00,118.0,gpt-5.4-2026-03-05,False,default,86759.0,17137.0,0.0,86759.0,86759.0,17137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090820,1778090880,2026-05-06T18:07:00+00:00,2026-05-06T18:08:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,10527.0,2253.0,0.0,10527.0,10527.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090880,1778090940,2026-05-06T18:08:00+00:00,2026-05-06T18:09:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11456.0,2486.0,0.0,11456.0,11456.0,2486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090880,1778090940,2026-05-06T18:08:00+00:00,2026-05-06T18:09:00+00:00,123.0,gpt-5.4-2026-03-05,False,default,91643.0,18130.0,0.0,91643.0,91643.0,18130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090940,1778091000,2026-05-06T18:09:00+00:00,2026-05-06T18:10:00+00:00,121.0,gpt-5.4-2026-03-05,False,default,92873.0,17926.0,0.0,92873.0,92873.0,17926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778090940,1778091000,2026-05-06T18:09:00+00:00,2026-05-06T18:10:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11026.0,2341.0,0.0,11026.0,11026.0,2341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091000,1778091060,2026-05-06T18:10:00+00:00,2026-05-06T18:11:00+00:00,124.0,gpt-5.4-2026-03-05,False,default,94375.0,18082.0,0.0,94375.0,94375.0,18082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091000,1778091060,2026-05-06T18:10:00+00:00,2026-05-06T18:11:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,10958.0,2481.0,0.0,10958.0,10958.0,2481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091060,1778091120,2026-05-06T18:11:00+00:00,2026-05-06T18:12:00+00:00,12.0,gpt-5.4-2026-03-05,False,default,7628.0,1663.0,0.0,7628.0,7628.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091060,1778091120,2026-05-06T18:11:00+00:00,2026-05-06T18:12:00+00:00,117.0,gpt-5.4-2026-03-05,False,default,88479.0,17058.0,0.0,88479.0,88479.0,17058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091120,1778091180,2026-05-06T18:12:00+00:00,2026-05-06T18:13:00+00:00,108.0,gpt-5.4-2026-03-05,False,default,83576.0,16079.0,0.0,83576.0,83576.0,16079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091120,1778091180,2026-05-06T18:12:00+00:00,2026-05-06T18:13:00+00:00,11.0,gpt-5.4-2026-03-05,False,default,7407.0,1597.0,0.0,7407.0,7407.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091180,1778091240,2026-05-06T18:13:00+00:00,2026-05-06T18:14:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,11877.0,2402.0,0.0,11877.0,11877.0,2402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091180,1778091240,2026-05-06T18:13:00+00:00,2026-05-06T18:14:00+00:00,113.0,gpt-5.4-2026-03-05,False,default,87688.0,16869.0,0.0,87688.0,87688.0,16869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091240,1778091300,2026-05-06T18:14:00+00:00,2026-05-06T18:15:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12798.0,2680.0,0.0,12798.0,12798.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091240,1778091300,2026-05-06T18:14:00+00:00,2026-05-06T18:15:00+00:00,120.0,gpt-5.4-2026-03-05,False,default,93577.0,17706.0,0.0,93577.0,93577.0,17706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091300,1778091360,2026-05-06T18:15:00+00:00,2026-05-06T18:16:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12070.0,2522.0,0.0,12070.0,12070.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091300,1778091360,2026-05-06T18:15:00+00:00,2026-05-06T18:16:00+00:00,127.0,gpt-5.4-2026-03-05,False,default,96655.0,18558.0,0.0,96655.0,96655.0,18558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091360,1778091420,2026-05-06T18:16:00+00:00,2026-05-06T18:17:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,13108.0,2668.0,0.0,13108.0,13108.0,2668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091360,1778091420,2026-05-06T18:16:00+00:00,2026-05-06T18:17:00+00:00,122.0,gpt-5.4-2026-03-05,False,default,97463.0,17891.0,0.0,97463.0,97463.0,17891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091420,1778091480,2026-05-06T18:17:00+00:00,2026-05-06T18:18:00+00:00,92.0,gpt-5.4-2026-03-05,False,default,73221.0,13461.0,0.0,73221.0,73221.0,13461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091420,1778091480,2026-05-06T18:17:00+00:00,2026-05-06T18:18:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,11472.0,2485.0,0.0,11472.0,11472.0,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091480,1778091540,2026-05-06T18:18:00+00:00,2026-05-06T18:19:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12178.0,2492.0,0.0,12178.0,12178.0,2492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091480,1778091540,2026-05-06T18:18:00+00:00,2026-05-06T18:19:00+00:00,87.0,gpt-5.4-2026-03-05,False,default,72644.0,13292.0,0.0,72644.0,72644.0,13292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091540,1778091600,2026-05-06T18:19:00+00:00,2026-05-06T18:20:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12432.0,2684.0,0.0,12432.0,12432.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091540,1778091600,2026-05-06T18:19:00+00:00,2026-05-06T18:20:00+00:00,91.0,gpt-5.4-2026-03-05,False,default,73623.0,13520.0,0.0,73623.0,73623.0,13520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091600,1778091660,2026-05-06T18:20:00+00:00,2026-05-06T18:21:00+00:00,21.0,gpt-5.4-2026-03-05,False,default,13125.0,2800.0,0.0,13125.0,13125.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091600,1778091660,2026-05-06T18:20:00+00:00,2026-05-06T18:21:00+00:00,89.0,gpt-5.4-2026-03-05,False,default,70754.0,13153.0,0.0,70754.0,70754.0,13153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091660,1778091720,2026-05-06T18:21:00+00:00,2026-05-06T18:22:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,11718.0,2503.0,0.0,11718.0,11718.0,2503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091660,1778091720,2026-05-06T18:21:00+00:00,2026-05-06T18:22:00+00:00,88.0,gpt-5.4-2026-03-05,False,default,72305.0,13433.0,0.0,72305.0,72305.0,13433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091720,1778091780,2026-05-06T18:22:00+00:00,2026-05-06T18:23:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12482.0,2513.0,0.0,12482.0,12482.0,2513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091720,1778091780,2026-05-06T18:22:00+00:00,2026-05-06T18:23:00+00:00,91.0,gpt-5.4-2026-03-05,False,default,71168.0,13518.0,0.0,71168.0,71168.0,13518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091780,1778091840,2026-05-06T18:23:00+00:00,2026-05-06T18:24:00+00:00,78.0,gpt-5.4-2026-03-05,False,default,63619.0,11747.0,0.0,63619.0,63619.0,11747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091780,1778091840,2026-05-06T18:23:00+00:00,2026-05-06T18:24:00+00:00,21.0,gpt-5.4-2026-03-05,False,default,13116.0,2740.0,0.0,13116.0,13116.0,2740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091840,1778091900,2026-05-06T18:24:00+00:00,2026-05-06T18:25:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12180.0,2666.0,0.0,12180.0,12180.0,2666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091840,1778091900,2026-05-06T18:24:00+00:00,2026-05-06T18:25:00+00:00,70.0,gpt-5.4-2026-03-05,False,default,56772.0,10426.0,0.0,56772.0,56772.0,10426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091900,1778091960,2026-05-06T18:25:00+00:00,2026-05-06T18:26:00+00:00,21.0,gpt-5.4-2026-03-05,False,default,13317.0,2717.0,0.0,13317.0,13317.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091900,1778091960,2026-05-06T18:25:00+00:00,2026-05-06T18:26:00+00:00,56.0,gpt-5.4-2026-03-05,False,default,43745.0,8296.0,0.0,43745.0,43745.0,8296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091960,1778092020,2026-05-06T18:26:00+00:00,2026-05-06T18:27:00+00:00,54.0,gpt-5.4-2026-03-05,False,default,42539.0,8039.0,0.0,42539.0,42539.0,8039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778091960,1778092020,2026-05-06T18:26:00+00:00,2026-05-06T18:27:00+00:00,20.0,gpt-5.4-2026-03-05,False,default,12446.0,2672.0,0.0,12446.0,12446.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092020,1778092080,2026-05-06T18:27:00+00:00,2026-05-06T18:28:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,11644.0,2531.0,0.0,11644.0,11644.0,2531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092020,1778092080,2026-05-06T18:27:00+00:00,2026-05-06T18:28:00+00:00,44.0,gpt-5.4-2026-03-05,False,default,35570.0,6540.0,0.0,35570.0,35570.0,6540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092080,1778092140,2026-05-06T18:28:00+00:00,2026-05-06T18:29:00+00:00,34.0,gpt-5.4-2026-03-05,False,default,27985.0,5159.0,0.0,27985.0,27985.0,5159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092080,1778092140,2026-05-06T18:28:00+00:00,2026-05-06T18:29:00+00:00,19.0,gpt-5.4-2026-03-05,False,default,12523.0,2617.0,0.0,12523.0,12523.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092140,1778092200,2026-05-06T18:29:00+00:00,2026-05-06T18:30:00+00:00,32.0,gpt-5.4-2026-03-05,False,default,28447.0,4968.0,0.0,28447.0,28447.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092140,1778092200,2026-05-06T18:29:00+00:00,2026-05-06T18:30:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12496.0,2494.0,0.0,12496.0,12496.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092200,1778092260,2026-05-06T18:30:00+00:00,2026-05-06T18:31:00+00:00,24.0,gpt-5.4-2026-03-05,False,default,21948.0,3604.0,0.0,21948.0,21948.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092200,1778092260,2026-05-06T18:30:00+00:00,2026-05-06T18:31:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,14539.0,2713.0,0.0,14539.0,14539.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092260,1778092320,2026-05-06T18:31:00+00:00,2026-05-06T18:32:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,14404.0,2825.0,0.0,14404.0,14404.0,2825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092260,1778092320,2026-05-06T18:31:00+00:00,2026-05-06T18:32:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,14317.0,2466.0,0.0,14317.0,14317.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092320,1778092380,2026-05-06T18:32:00+00:00,2026-05-06T18:33:00+00:00,13.0,gpt-5.4-2026-03-05,False,default,12003.0,1922.0,0.0,12003.0,12003.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092320,1778092380,2026-05-06T18:32:00+00:00,2026-05-06T18:33:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12772.0,2638.0,0.0,12772.0,12772.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092380,1778092440,2026-05-06T18:33:00+00:00,2026-05-06T18:34:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,13971.0,2607.0,0.0,13971.0,13971.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092380,1778092440,2026-05-06T18:33:00+00:00,2026-05-06T18:34:00+00:00,10.0,gpt-5.4-2026-03-05,False,default,9167.0,1484.0,0.0,9167.0,9167.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092440,1778092500,2026-05-06T18:34:00+00:00,2026-05-06T18:35:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12604.0,2616.0,0.0,12604.0,12604.0,2616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092500,1778092560,2026-05-06T18:35:00+00:00,2026-05-06T18:36:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,13205.0,2431.0,0.0,13205.0,13205.0,2431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092560,1778092620,2026-05-06T18:36:00+00:00,2026-05-06T18:37:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,14070.0,2540.0,0.0,14070.0,14070.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092620,1778092680,2026-05-06T18:37:00+00:00,2026-05-06T18:38:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,13755.0,2757.0,0.0,13755.0,13755.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092680,1778092740,2026-05-06T18:38:00+00:00,2026-05-06T18:39:00+00:00,16.0,gpt-5.4-2026-03-05,False,default,13409.0,2460.0,0.0,13409.0,13409.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092740,1778092800,2026-05-06T18:39:00+00:00,2026-05-06T18:40:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,14057.0,2607.0,0.0,14057.0,14057.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092800,1778092860,2026-05-06T18:40:00+00:00,2026-05-06T18:41:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,13493.0,2407.0,0.0,13493.0,13493.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092860,1778092920,2026-05-06T18:41:00+00:00,2026-05-06T18:42:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12620.0,2593.0,0.0,12620.0,12620.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092920,1778092980,2026-05-06T18:42:00+00:00,2026-05-06T18:43:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12895.0,2574.0,0.0,12895.0,12895.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778092980,1778093040,2026-05-06T18:43:00+00:00,2026-05-06T18:44:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12641.0,2516.0,0.0,12641.0,12641.0,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093040,1778093100,2026-05-06T18:44:00+00:00,2026-05-06T18:45:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12817.0,2528.0,0.0,12817.0,12817.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093100,1778093160,2026-05-06T18:45:00+00:00,2026-05-06T18:46:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,14615.0,2806.0,0.0,14615.0,14615.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093160,1778093220,2026-05-06T18:46:00+00:00,2026-05-06T18:47:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,13483.0,2662.0,0.0,13483.0,13483.0,2662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093220,1778093280,2026-05-06T18:47:00+00:00,2026-05-06T18:48:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,12013.0,2455.0,0.0,12013.0,12013.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093280,1778093340,2026-05-06T18:48:00+00:00,2026-05-06T18:49:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11585.0,2458.0,0.0,11585.0,11585.0,2458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093280,1778093340,2026-05-06T18:48:00+00:00,2026-05-06T18:49:00+00:00,31.0,gpt-5.4-2026-03-05,False,default,21194.0,4586.0,0.0,21194.0,21194.0,4586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093340,1778093400,2026-05-06T18:49:00+00:00,2026-05-06T18:50:00+00:00,17.0,gpt-5.4-2026-03-05,False,default,11491.0,2459.0,0.0,11491.0,11491.0,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093340,1778093400,2026-05-06T18:49:00+00:00,2026-05-06T18:50:00+00:00,150.0,gpt-5.4-2026-03-05,False,default,101988.0,21435.0,0.0,101988.0,101988.0,21435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093400,1778093460,2026-05-06T18:50:00+00:00,2026-05-06T18:51:00+00:00,18.0,gpt-5.4-2026-03-05,False,default,12495.0,2508.0,0.0,12495.0,12495.0,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093400,1778093460,2026-05-06T18:50:00+00:00,2026-05-06T18:51:00+00:00,147.0,gpt-5.4-2026-03-05,False,default,95702.0,20788.0,0.0,95702.0,95702.0,20788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778093460,1778093520,2026-05-06T18:51:00+00:00,2026-05-06T18:52:00+00:00,156.0,gpt-5.4-2026-03-05,False,default,104384.0,22141.0,0.0,104384.0,104384.0,22141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
